"Date","time","sm","APmag","S-brt","Illu%","delta","deldot"
2014-Dec-04,12:00,m,-12.11,3.96,95.043,0.002528839,0.3253081
2014-Dec-04,12:15,m,-12.11,3.96,95.089,0.002530799,0.3260653
2014-Dec-04,12:30,m,-12.11,3.95,95.137,0.0025327601,0.3256536
2014-Dec-04,12:45,m,-12.12,3.95,95.184,0.0025347152,0.3240775
2014-Dec-04,13:00,m,-12.12,3.95,95.233,0.0025366573,0.3213463
2014-Dec-04,13:15,m,-12.12,3.94,95.282,0.0025385796,0.3174737
2014-Dec-04,13:30,s,-12.12,3.94,95.331,0.0025404752,0.312478
2014-Dec-04,13:45,,-12.12,3.94,95.381,0.0025423374,0.3063815
2014-Dec-04,14:00,A,-12.13,3.94,95.432,0.0025441596,0.2992111
2014-Dec-04,14:15,A,-12.13,3.93,95.483,0.0025459356,0.2909974
2014-Dec-04,14:30,N,-12.13,3.93,95.535,0.0025476591,0.2817751
2014-Dec-04,14:45,N,-12.13,3.93,95.587,0.0025493242,0.2715827
2014-Dec-04,15:00,N,-12.13,3.92,95.64,0.0025509251,0.2604621
2014-Dec-04,15:15,C,-12.14,3.92,95.693,0.0025524565,0.2484588
2014-Dec-04,15:30,C,-12.14,3.92,95.746,0.0025539131,0.2356212
2014-Dec-04,15:45,*,-12.14,3.91,95.799,0.0025552901,0.2220012
2014-Dec-04,16:00,*,-12.15,3.91,95.853,0.0025565829,0.207653
2014-Dec-04,16:15,*,-12.15,3.91,95.907,0.0025577874,0.1926337
2014-Dec-04,16:30,*,-12.15,3.9,95.961,0.0025588996,0.1770027
2014-Dec-04,16:45,*,-12.16,3.9,96.015,0.0025599161,0.1608215
2014-Dec-04,17:00,*,-12.16,3.9,96.07,0.0025608338,0.1441537
2014-Dec-04,17:15,*,-12.16,3.89,96.124,0.0025616498,0.1270643
2014-Dec-04,17:30,*,-12.17,3.89,96.178,0.002562362,0.1096201
2014-Dec-04,17:45,*,-12.17,3.88,96.232,0.0025629683,0.0918889
2014-Dec-04,18:00,*,-12.17,3.88,96.286,0.0025634672,0.0739395
2014-Dec-04,18:15,*,-12.18,3.88,96.339,0.0025638577,0.0558415
2014-Dec-04,18:30,*,-12.18,3.87,96.393,0.002564139,0.0376651
2014-Dec-04,18:45,*,-12.19,3.87,96.446,0.0025643109,0.0194804
2014-Dec-04,19:00,*,-12.19,3.87,96.498,0.0025643735,0.0013579
2014-Dec-04,19:15,*,-12.19,3.86,96.551,0.0025643275,-0.0166323
2014-Dec-04,19:30,*,-12.2,3.86,96.602,0.0025641738,-0.0344207
2014-Dec-04,19:45,*,-12.2,3.86,96.654,0.0025639138,-0.0519382
2014-Dec-04,20:00,*,-12.21,3.85,96.704,0.0025635495,-0.069117
2014-Dec-04,20:15,*,-12.21,3.85,96.755,0.002563083,-0.0858904
2014-Dec-04,20:30,*,-12.22,3.84,96.804,0.002562517,-0.1021929
2014-Dec-04,20:45,*,-12.22,3.84,96.853,0.0025618544,-0.1179611
2014-Dec-04,21:00,*,-12.23,3.84,96.901,0.0025610988,-0.1331331
2014-Dec-04,21:15,*,-12.23,3.83,96.949,0.0025602538,-0.1476494
2014-Dec-04,21:30,*,-12.24,3.83,96.996,0.0025593236,-0.1614528
2014-Dec-04,21:45,*,-12.24,3.83,97.042,0.0025583126,-0.1744886
2014-Dec-04,22:00,*,-12.25,3.82,97.087,0.0025572257,-0.1867049
2014-Dec-04,22:15,*,-12.25,3.82,97.131,0.0025560678,-0.1980527
2014-Dec-04,22:30,*,-12.26,3.82,97.175,0.0025548444,-0.2084865
2014-Dec-04,22:45,*,-12.26,3.81,97.217,0.0025535611,-0.2179637
2014-Dec-04,23:00,*,-12.27,3.81,97.259,0.0025522237,-0.2264457
2014-Dec-04,23:15,*,-12.27,3.81,97.3,0.0025508384,-0.2338973
2014-Dec-04,23:30,*,-12.28,3.8,97.34,0.0025494114,-0.2402873
2014-Dec-04,23:45,*r,-12.28,3.8,97.38,0.0025479493,-0.2455884
2014-Dec-05,00:00,*m,-12.29,3.8,97.418,0.0025464586,-0.2497777
2014-Dec-05,00:15,*m,-12.29,3.79,97.455,0.0025449461,-0.2528364
2014-Dec-05,00:30,Cm,-12.29,3.79,97.492,0.0025434186,-0.2547501
2014-Dec-05,00:45,Cm,-12.3,3.79,97.527,0.0025418831,-0.2555088
2014-Dec-05,01:00,Nm,-12.3,3.78,97.562,0.0025403465,-0.2551073
2014-Dec-05,01:15,Nm,-12.31,3.78,97.596,0.0025388158,-0.2535447
2014-Dec-05,01:30,Nm,-12.31,3.78,97.629,0.002537298,-0.250825
2014-Dec-05,01:45,Am,-12.32,3.78,97.661,0.0025358,-0.2469566
2014-Dec-05,02:00,Am,-12.32,3.77,97.692,0.0025343287,-0.2419529
2014-Dec-05,02:15,m,-12.33,3.77,97.723,0.0025328909,-0.2358317
2014-Dec-05,02:30,m,-12.33,3.77,97.752,0.0025314932,-0.2286155
2014-Dec-05,02:45,m,-12.33,3.76,97.781,0.0025301422,-0.2203313
2014-Dec-05,03:00,m,-12.34,3.76,97.809,0.0025288442,-0.2110107
2014-Dec-05,03:15,m,-12.34,3.76,97.837,0.0025276052,-0.2006896
2014-Dec-05,03:30,m,-12.35,3.76,97.863,0.0025264313,-0.189408
2014-Dec-05,03:45,m,-12.35,3.76,97.889,0.002525328,-0.1772102
2014-Dec-05,04:00,m,-12.35,3.75,97.914,0.0025243007,-0.1641445
2014-Dec-05,04:15,m,-12.36,3.75,97.939,0.0025233545,-0.1502628
2014-Dec-05,04:30,m,-12.36,3.75,97.963,0.0025224942,-0.1356205
2014-Dec-05,04:45,m,-12.36,3.75,97.987,0.0025217241,-0.1202764
2014-Dec-05,05:00,m,-12.37,3.74,98.01,0.0025210482,-0.1042926
2014-Dec-05,05:15,m,-12.37,3.74,98.032,0.0025204703,-0.0877336
2014-Dec-05,05:30,m,-12.37,3.74,98.054,0.0025199936,-0.0706667
2014-Dec-05,05:45,m,-12.37,3.74,98.076,0.0025196209,-0.0531615
2014-Dec-05,06:00,m,-12.38,3.74,98.097,0.0025193547,-0.0352893
2014-Dec-05,06:15,m,-12.38,3.73,98.118,0.0025191969,-0.0171232
2014-Dec-05,06:30,m,-12.38,3.73,98.139,0.0025191491,0.0012622
2014-Dec-05,06:45,m,-12.38,3.73,98.159,0.0025192123,0.0197918
2014-Dec-05,07:00,m,-12.39,3.73,98.179,0.0025193873,0.0383896
2014-Dec-05,07:15,t,-12.39,3.73,98.199,0.0025196742,0.0569791
2014-Dec-05,07:30,m,-12.39,3.72,98.219,0.0025200728,0.0754843
2014-Dec-05,07:45,m,-12.39,3.72,98.238,0.0025205822,0.0938293
2014-Dec-05,08:00,m,-12.39,3.72,98.258,0.0025212013,0.111939
2014-Dec-05,08:15,m,-12.4,3.72,98.277,0.0025219285,0.1297394
2014-Dec-05,08:30,m,-12.4,3.72,98.296,0.0025227616,0.1471578
2014-Dec-05,08:45,m,-12.4,3.71,98.316,0.0025236983,0.1641235
2014-Dec-05,09:00,m,-12.4,3.71,98.335,0.0025247354,0.1805676
2014-Dec-05,09:15,m,-12.4,3.71,98.355,0.0025258698,0.1964235
2014-Dec-05,09:30,m,-12.4,3.71,98.374,0.0025270976,0.2116275
2014-Dec-05,09:45,m,-12.4,3.7,98.394,0.0025284148,0.2261185
2014-Dec-05,10:00,m,-12.4,3.7,98.414,0.0025298168,0.2398387
2014-Dec-05,10:15,m,-12.41,3.7,98.434,0.002531299,0.2527337
2014-Dec-05,10:30,m,-12.41,3.7,98.454,0.0025328561,0.2647527
2014-Dec-05,10:45,m,-12.41,3.7,98.474,0.0025344828,0.2758485
2014-Dec-05,11:00,m,-12.41,3.69,98.495,0.0025361733,0.2859783
2014-Dec-05,11:15,m,-12.41,3.69,98.516,0.0025379218,0.295103
2014-Dec-05,11:30,m,-12.41,3.69,98.537,0.0025397221,0.303188
2014-Dec-05,11:45,m,-12.41,3.69,98.558,0.0025415678,0.3102032
2014-Dec-05,12:00,m,-12.41,3.68,98.579,0.0025434524,0.3161227
2014-Dec-05,12:15,m,-12.41,3.68,98.601,0.0025453693,0.3209254
2014-Dec-05,12:30,m,-12.42,3.68,98.623,0.0025473117,0.3245946
2014-Dec-05,12:45,m,-12.42,3.68,98.645,0.0025492727,0.3271184
2014-Dec-05,13:00,m,-12.42,3.67,98.667,0.0025512454,0.3284895
2014-Dec-05,13:15,m,-12.42,3.67,98.69,0.002553223,0.3287053
2014-Dec-05,13:30,m,-12.42,3.67,98.713,0.0025551983,0.3277676
2014-Dec-05,13:45,m,-12.42,3.67,98.736,0.0025571645,0.3256831
2014-Dec-05,14:00,Am,-12.42,3.66,98.759,0.0025591148,0.3224626
2014-Dec-05,14:15,Am,-12.42,3.66,98.782,0.0025610423,0.3181218
2014-Dec-05,14:30,Nm,-12.43,3.66,98.806,0.0025629404,0.3126803
2014-Dec-05,14:45,Ns,-12.43,3.65,98.829,0.0025648025,0.3061621
2014-Dec-05,15:00,N,-12.43,3.65,98.853,0.0025666222,0.2985952
2014-Dec-05,15:15,C,-12.43,3.65,98.876,0.0025683933,0.2900118
2014-Dec-05,15:30,C,-12.43,3.64,98.9,0.0025701098,0.2804476
2014-Dec-05,15:45,*,-12.44,3.64,98.924,0.0025717659,0.2699421
2014-Dec-05,16:00,*,-12.44,3.64,98.948,0.0025733561,0.2585383
2014-Dec-05,16:15,*,-12.44,3.64,98.972,0.002574875,0.2462822
2014-Dec-05,16:30,*,-12.44,3.63,98.995,0.0025763179,0.2332233
2014-Dec-05,16:45,*,-12.44,3.63,99.019,0.0025776798,0.2194137
2014-Dec-05,17:00,*,-12.45,3.63,99.043,0.0025789565,0.2049084
2014-Dec-05,17:15,*,-12.45,3.62,99.066,0.0025801441,0.1897647
2014-Dec-05,17:30,*,-12.45,3.62,99.089,0.0025812387,0.1740423
2014-Dec-05,17:45,*,-12.46,3.62,99.112,0.0025822372,0.1578028
2014-Dec-05,18:00,*,-12.46,3.61,99.135,0.0025831366,0.1411098
2014-Dec-05,18:15,*,-12.46,3.61,99.158,0.0025839343,0.1240284
2014-Dec-05,18:30,*,-12.46,3.6,99.18,0.0025846283,0.1066249
2014-Dec-05,18:45,*,-12.47,3.6,99.203,0.0025852168,0.0889669
2014-Dec-05,19:00,*,-12.47,3.6,99.224,0.0025856984,0.071123
2014-Dec-05,19:15,*,-12.47,3.59,99.246,0.0025860723,0.0531621
2014-Dec-05,19:30,*,-12.48,3.59,99.267,0.002586338,0.0351536
2014-Dec-05,19:45,*,-12.48,3.59,99.288,0.0025864953,0.0171673
2014-Dec-05,20:00,*,-12.48,3.58,99.309,0.0025865447,-0.0007274
2014-Dec-05,20:15,*,-12.49,3.58,99.329,0.0025864869,-0.0184613
2014-Dec-05,20:30,*,-12.49,3.58,99.348,0.0025863231,-0.0359657
2014-Dec-05,20:45,*,-12.5,3.57,99.367,0.0025860548,-0.0531728
2014-Dec-05,21:00,*,-12.5,3.57,99.386,0.002585684,-0.070016
2014-Dec-05,21:15,*,-12.5,3.57,99.405,0.0025852132,-0.0864296
2014-Dec-05,21:30,*,-12.51,3.56,99.422,0.002584645,-0.1023498
2014-Dec-05,21:45,*,-12.51,3.56,99.44,0.0025839828,-0.1177144
2014-Dec-05,22:00,*,-12.52,3.56,99.457,0.0025832299,-0.1324631
2014-Dec-05,22:15,*,-12.52,3.55,99.473,0.0025823903,-0.146538
2014-Dec-05,22:30,*,-12.52,3.55,99.489,0.0025814681,-0.1598834
2014-Dec-05,22:45,*,-12.53,3.55,99.505,0.002580468,-0.1724463
2014-Dec-05,23:00,*,-12.53,3.54,99.52,0.0025793949,-0.1841767
2014-Dec-05,23:15,*,-12.54,3.54,99.534,0.0025782537,-0.1950275
2014-Dec-05,23:30,*,-12.54,3.54,99.549,0.0025770501,-0.2049547
2014-Dec-05,23:45,*,-12.54,3.54,99.562,0.0025757896,-0.213918
2014-Dec-06,00:00,*,-12.55,3.53,99.575,0.0025744781,-0.2218804
2014-Dec-06,00:15,*,-12.55,3.53,99.588,0.0025731219,-0.2288089
2014-Dec-06,00:30,Cr,-12.56,3.53,99.6,0.0025717271,-0.2346742
2014-Dec-06,00:45,Cm,-12.56,3.53,99.612,0.0025703004,-0.2394512
2014-Dec-06,01:00,Nm,-12.56,3.52,99.623,0.0025688482,-0.2431187
2014-Dec-06,01:15,Nm,-12.57,3.52,99.634,0.0025673773,-0.2456602
2014-Dec-06,01:30,Nm,-12.57,3.52,99.645,0.0025658946,-0.2470631
2014-Dec-06,01:45,Am,-12.58,3.51,99.655,0.0025644069,-0.2473197
2014-Dec-06,02:00,Am,-12.58,3.51,99.664,0.0025629211,-0.2464265
2014-Dec-06,02:15,m,-12.58,3.51,99.673,0.0025614441,-0.2443848
2014-Dec-06,02:30,m,-12.59,3.51,99.682,0.0025599828,-0.2412003
2014-Dec-06,02:45,m,-12.59,3.51,99.691,0.0025585442,-0.2368836
2014-Dec-06,03:00,m,-12.59,3.5,99.699,0.0025571348,-0.2314496
2014-Dec-06,03:15,m,-12.6,3.5,99.706,0.0025557615,-0.2249181
2014-Dec-06,03:30,m,-12.6,3.5,99.714,0.0025544307,-0.2173132
2014-Dec-06,03:45,m,-12.6,3.5,99.721,0.0025531488,-0.2086636
2014-Dec-06,04:00,m,-12.61,3.5,99.728,0.002551922,-0.1990023
2014-Dec-06,04:15,m,-12.61,3.49,99.734,0.0025507563,-0.1883667
2014-Dec-06,04:30,m,-12.61,3.49,99.74,0.0025496574,-0.1767983
2014-Dec-06,04:45,m,-12.61,3.49,99.746,0.0025486308,-0.1643425
2014-Dec-06,05:00,m,-12.62,3.49,99.752,0.0025476816,-0.1510487
2014-Dec-06,05:15,m,-12.62,3.49,99.757,0.0025468149,-0.1369698
2014-Dec-06,05:30,m,-12.62,3.49,99.762,0.002546035,-0.1221621
2014-Dec-06,05:45,m,-12.62,3.48,99.767,0.0025453463,-0.1066852
2014-Dec-06,06:00,m,-12.63,3.48,99.771,0.0025447526,-0.0906017
2014-Dec-06,06:15,m,-12.63,3.48,99.776,0.0025442572,-0.0739766
2014-Dec-06,06:30,m,-12.63,3.48,99.78,0.0025438634,-0.0568776
2014-Dec-06,06:45,m,-12.63,3.48,99.784,0.0025435737,-0.0393744
2014-Dec-06,07:00,m,-12.63,3.48,99.787,0.0025433903,-0.0215383
2014-Dec-06,07:15,m,-12.63,3.48,99.791,0.002543315,-0.0034424
2014-Dec-06,07:30,m,-12.63,3.48,99.794,0.0025433493,0.0148392
2014-Dec-06,07:45,m,-12.64,3.48,99.797,0.0025434938,0.0332315
2014-Dec-06,08:00,t,-12.64,3.47,99.8,0.0025437492,0.0516592
2014-Dec-06,08:15,m,-12.64,3.47,99.803,0.0025441153,0.0700466
2014-Dec-06,08:30,m,-12.64,3.47,99.806,0.0025445918,0.0883183
2014-Dec-06,08:45,m,-12.64,3.47,99.808,0.0025451776,0.1063994
2014-Dec-06,09:00,m,-12.64,3.47,99.81,0.0025458715,0.124216
2014-Dec-06,09:15,m,-12.64,3.47,99.812,0.0025466715,0.1416952
2014-Dec-06,09:30,m,-12.64,3.47,99.814,0.0025475756,0.1587657
2014-Dec-06,09:45,m,-12.64,3.47,99.816,0.0025485809,0.175358
2014-Dec-06,10:00,m,-12.64,3.47,99.818,0.0025496844,0.1914049
2014-Dec-06,10:15,m,-12.64,3.47,99.819,0.0025508827,0.2068414
2014-Dec-06,10:30,m,-12.64,3.47,99.821,0.0025521719,0.2216053
2014-Dec-06,10:45,m,-12.64,3.47,99.822,0.0025535477,0.2356374
2014-Dec-06,11:00,m,-12.63,3.47,99.823,0.0025550055,0.2488817
2014-Dec-06,11:15,m,-12.63,3.47,99.824,0.0025565406,0.2612855
2014-Dec-06,11:30,m,-12.63,3.47,99.825,0.0025581476,0.2728001
2014-Dec-06,11:45,m,-12.63,3.47,99.825,0.0025598211,0.2833803
2014-Dec-06,12:00,m,-12.63,3.47,99.825,0.0025615554,0.2929849
2014-Dec-06,12:15,m,-12.63,3.47,99.826,0.0025633444,0.3015772
2014-Dec-06,12:30,m,-12.63,3.47,99.826,0.0025651819,0.3091244
2014-Dec-06,12:45,m,-12.62,3.47,99.825,0.0025670617,0.3155983
2014-Dec-06,13:00,m,-12.62,3.47,99.825,0.0025689771,0.3209751
2014-Dec-06,13:15,m,-12.62,3.47,99.824,0.0025709215,0.3252356
2014-Dec-06,13:30,m,-12.62,3.47,99.823,0.0025728882,0.3283652
2014-Dec-06,13:45,m,-12.62,3.47,99.822,0.0025748702,0.3303537
2014-Dec-06,14:00,Am,-12.61,3.47,99.821,0.0025768608,0.3311958
2014-Dec-06,14:15,Am,-12.61,3.47,99.819,0.0025788529,0.3308907
2014-Dec-06,14:30,Nm,-12.61,3.47,99.817,0.0025808398,0.329442
2014-Dec-06,14:45,Nm,-12.61,3.47,99.815,0.0025828146,0.3268581
2014-Dec-06,15:00,Nm,-12.61,3.47,99.812,0.0025847704,0.3231516
2014-Dec-06,15:15,Cm,-12.6,3.47,99.81,0.0025867006,0.3183395
2014-Dec-06,15:30,Cm,-12.6,3.47,99.806,0.0025885986,0.3124432
2014-Dec-06,15:45,*s,-12.6,3.47,99.803,0.0025904579,0.3054881
2014-Dec-06,16:00,*,-12.59,3.47,99.799,0.0025922722,0.2975036
2014-Dec-06,16:15,*,-12.59,3.48,99.795,0.0025940355,0.2885232
2014-Dec-06,16:30,*,-12.59,3.48,99.791,0.0025957419,0.2785838
2014-Dec-06,16:45,*,-12.59,3.48,99.786,0.0025973857,0.2677261
2014-Dec-06,17:00,*,-12.58,3.48,99.78,0.0025989615,0.2559941
2014-Dec-06,17:15,*,-12.58,3.48,99.775,0.0026004642,0.2434349
2014-Dec-06,17:30,*,-12.58,3.48,99.769,0.002601889,0.2300988
2014-Dec-06,17:45,*,-12.57,3.49,99.763,0.0026032313,0.2160387
2014-Dec-06,18:00,*,-12.57,3.49,99.756,0.0026044871,0.2013104
2014-Dec-06,18:15,*,-12.57,3.49,99.749,0.0026056523,0.1859718
2014-Dec-06,18:30,*,-12.56,3.49,99.741,0.0026067236,0.1700831
2014-Dec-06,18:45,*,-12.56,3.49,99.733,0.0026076978,0.1537063
2014-Dec-06,19:00,*,-12.56,3.5,99.725,0.0026085722,0.1369055
2014-Dec-06,19:15,*,-12.56,3.5,99.716,0.0026093444,0.1197459
2014-Dec-06,19:30,*,-12.55,3.5,99.707,0.0026100124,0.102294
2014-Dec-06,19:45,*,-12.55,3.5,99.698,0.0026105747,0.0846176
2014-Dec-06,20:00,*,-12.55,3.51,99.688,0.0026110302,0.0667851
2014-Dec-06,20:15,*,-12.54,3.51,99.678,0.0026113781,0.0488654
2014-Dec-06,20:30,*,-12.54,3.51,99.668,0.0026116182,0.0309277
2014-Dec-06,20:45,*,-12.54,3.51,99.657,0.0026117504,0.0130414
2014-Dec-06,21:00,*,-12.53,3.52,99.646,0.0026117753,-0.0047243
2014-Dec-06,21:15,*,-12.53,3.52,99.634,0.0026116939,-0.0223009
2014-Dec-06,21:30,*,-12.53,3.52,99.622,0.0026115075,-0.0396201
2014-Dec-06,21:45,*,-12.53,3.53,99.61,0.0026112178,-0.056615
2014-Dec-06,22:00,*,-12.52,3.53,99.598,0.0026108271,-0.0732194
2014-Dec-06,22:15,*,-12.52,3.53,99.585,0.0026103378,-0.0893687
2014-Dec-06,22:30,*,-12.52,3.53,99.573,0.0026097528,-0.1049999
2014-Dec-06,22:45,*,-12.52,3.54,99.56,0.0026090756,-0.1200518
2014-Dec-06,23:00,*,-12.51,3.54,99.546,0.0026083096,-0.1344653
2014-Dec-06,23:15,*,-12.51,3.54,99.533,0.002607459,-0.1481836
2014-Dec-06,23:30,*,-12.51,3.54,99.52,0.0026065282,-0.1611522
2014-Dec-06,23:45,*,-12.51,3.55,99.506,0.0026055216,-0.1733196
2014-Dec-07,00:00,*,-12.51,3.55,99.492,0.0026044445,-0.1846369
2014-Dec-07,00:15,*,-12.5,3.55,99.478,0.0026033019,-0.1950587
2014-Dec-07,00:30,C,-12.5,3.56,99.464,0.0026020994,-0.2045426
2014-Dec-07,00:45,C,-12.5,3.56,99.45,0.0026008427,-0.2130497
2014-Dec-07,01:00,N,-12.5,3.56,99.436,0.002599538,-0.2205448
2014-Dec-07,01:15,Nr,-12.5,3.56,99.422,0.0025981912,-0.2269965
2014-Dec-07,01:30,Nm,-12.49,3.57,99.408,0.0025968089,-0.2323773
2014-Dec-07,01:45,Am,-12.49,3.57,99.394,0.0025953974,-0.2366639
2014-Dec-07,02:00,Am,-12.49,3.57,99.38,0.0025939635,-0.2398372
2014-Dec-07,02:15,m,-12.49,3.57,99.366,0.0025925139,-0.2418822
2014-Dec-07,02:30,m,-12.49,3.58,99.352,0.0025910555,-0.2427884
2014-Dec-07,02:45,m,-12.49,3.58,99.338,0.002589595,-0.24255
2014-Dec-07,03:00,m,-12.49,3.58,99.324,0.0025881394,-0.2411656
2014-Dec-07,03:15,m,-12.49,3.58,99.311,0.0025866955,-0.2386381
2014-Dec-07,03:30,m,-12.48,3.59,99.297,0.0025852703,-0.2349755
2014-Dec-07,03:45,m,-12.48,3.59,99.284,0.0025838705,-0.2301901
2014-Dec-07,04:00,m,-12.48,3.59,99.27,0.0025825029,-0.2242989
2014-Dec-07,04:15,m,-12.48,3.59,99.257,0.0025811739,-0.2173234
2014-Dec-07,04:30,m,-12.48,3.59,99.244,0.0025798901,-0.2092896
2014-Dec-07,04:45,m,-12.48,3.6,99.231,0.0025786578,-0.2002282
2014-Dec-07,05:00,m,-12.48,3.6,99.218,0.002577483,-0.1901738
2014-Dec-07,05:15,m,-12.48,3.6,99.205,0.0025763715,-0.1791655
2014-Dec-07,05:30,m,-12.47,3.6,99.193,0.0025753291,-0.1672464
2014-Dec-07,05:45,m,-12.47,3.6,99.18,0.0025743609,-0.1544637
2014-Dec-07,06:00,m,-12.47,3.61,99.168,0.0025734722,-0.1408679
2014-Dec-07,06:15,m,-12.47,3.61,99.155,0.0025726675,-0.1265136
2014-Dec-07,06:30,m,-12.47,3.61,99.143,0.0025719514,-0.1114583
2014-Dec-07,06:45,m,-12.47,3.61,99.13,0.0025713277,-0.0957627
2014-Dec-07,07:00,m,-12.47,3.61,99.118,0.0025708003,-0.0794903
2014-Dec-07,07:15,m,-12.46,3.62,99.106,0.0025703723,-0.0627074
2014-Dec-07,07:30,m,-12.46,3.62,99.093,0.0025700467,-0.0454823
2014-Dec-07,07:45,m,-12.46,3.62,99.081,0.0025698258,-0.0278853
2014-Dec-07,08:00,m,-12.46,3.62,99.068,0.0025697118,-0.0099885
2014-Dec-07,08:15,m,-12.46,3.62,99.056,0.0025697061,0.0081347
2014-Dec-07,08:30,m,-12.46,3.62,99.043,0.00256981,0.02641
2014-Dec-07,08:45,m,-12.45,3.63,99.03,0.002570024,0.0447623
2014-Dec-07,09:00,t,-12.45,3.63,99.017,0.0025703485,0.063116
2014-Dec-07,09:15,m,-12.45,3.63,99.004,0.0025707833,0.0813958
2014-Dec-07,09:30,m,-12.45,3.63,98.991,0.0025713276,0.0995266
2014-Dec-07,09:45,m,-12.44,3.63,98.977,0.0025719804,0.1174338
2014-Dec-07,10:00,m,-12.44,3.64,98.964,0.00257274,0.1350441
2014-Dec-07,10:15,m,-12.44,3.64,98.949,0.0025736045,0.1522853
2014-Dec-07,10:30,m,-12.44,3.64,98.935,0.0025745714,0.1690869
2014-Dec-07,10:45,m,-12.43,3.64,98.92,0.0025756379,0.1853804
2014-Dec-07,11:00,m,-12.43,3.64,98.905,0.0025768007,0.2010995
2014-Dec-07,11:15,m,-12.43,3.65,98.889,0.0025780563,0.2161806
2014-Dec-07,11:30,m,-12.42,3.65,98.873,0.0025794004,0.2305626
2014-Dec-07,11:45,m,-12.42,3.65,98.857,0.0025808289,0.2441877
2014-Dec-07,12:00,m,-12.42,3.65,98.84,0.0025823369,0.2570015
2014-Dec-07,12:15,m,-12.41,3.65,98.822,0.0025839194,0.2689528
2014-Dec-07,12:30,m,-12.41,3.66,98.804,0.0025855711,0.2799944
2014-Dec-07,12:45,m,-12.4,3.66,98.786,0.0025872864,0.2900829
2014-Dec-07,13:00,m,-12.4,3.66,98.767,0.0025890594,0.2991791
2014-Dec-07,13:15,m,-12.4,3.66,98.747,0.0025908841,0.3072477
2014-Dec-07,13:30,m,-12.39,3.67,98.726,0.0025927541,0.314258
2014-Dec-07,13:45,m,-12.39,3.67,98.705,0.002594663,0.3201838
2014-Dec-07,14:00,Am,-12.38,3.67,98.684,0.0025966043,0.3250031
2014-Dec-07,14:15,Am,-12.38,3.67,98.662,0.0025985712,0.3286987
2014-Dec-07,14:30,Nm,-12.37,3.68,98.639,0.002600557,0.331258
2014-Dec-07,14:45,Nm,-12.37,3.68,98.615,0.0026025546,0.3326728
2014-Dec-07,15:00,Nm,-12.36,3.68,98.591,0.0026045574,0.3329397
2014-Dec-07,15:15,Cm,-12.36,3.69,98.566,0.0026065583,0.33206
2014-Dec-07,15:30,Cm,-12.35,3.69,98.54,0.0026085504,0.3300392
2014-Dec-07,15:45,*m,-12.35,3.69,98.513,0.002610527,0.3268876
2014-Dec-07,16:00,*m,-12.34,3.69,98.486,0.0026124813,0.3226198
2014-Dec-07,16:15,*m,-12.34,3.7,98.458,0.0026144066,0.3172548
2014-Dec-07,16:30,*s,-12.33,3.7,98.43,0.0026162964,0.3108156
2014-Dec-07,16:45,*,-12.33,3.7,98.4,0.0026181442,0.3033297
2014-Dec-07,17:00,*,-12.32,3.71,98.37,0.002619944,0.2948281
2014-Dec-07,17:15,*,-12.32,3.71,98.339,0.0026216896,0.285346
2014-Dec-07,17:30,*,-12.31,3.71,98.308,0.0026233754,0.274922
2014-Dec-07,17:45,*,-12.31,3.72,98.276,0.0026249957,0.2635985
2014-Dec-07,18:00,*,-12.3,3.72,98.243,0.0026265453,0.2514208
2014-Dec-07,18:15,*,-12.3,3.72,98.209,0.0026280191,0.2384378
2014-Dec-07,18:30,*,-12.29,3.73,98.175,0.0026294126,0.2247009
2014-Dec-07,18:45,*,-12.29,3.73,98.141,0.0026307213,0.2102645
2014-Dec-07,19:00,*,-12.28,3.73,98.105,0.0026319412,0.1951856
2014-Dec-07,19:15,*,-12.28,3.74,98.069,0.0026330686,0.1795231
2014-Dec-07,19:30,*,-12.27,3.74,98.033,0.0026341002,0.1633385
2014-Dec-07,19:45,*,-12.27,3.74,97.996,0.002635033,0.1466948
2014-Dec-07,20:00,*,-12.26,3.75,97.958,0.0026358644,0.1296568
2014-Dec-07,20:15,*,-12.26,3.75,97.92,0.0026365923,0.1122906
2014-Dec-07,20:30,*,-12.26,3.76,97.882,0.002637215,0.0946636
2014-Dec-07,20:45,*,-12.25,3.76,97.843,0.0026377309,0.076844
2014-Dec-07,21:00,*,-12.25,3.76,97.804,0.0026381393,0.0589007
2014-Dec-07,21:15,*,-12.24,3.77,97.764,0.0026384395,0.040903
2014-Dec-07,21:30,*,-12.24,3.77,97.725,0.0026386315,0.0229207
2014-Dec-07,21:45,*,-12.23,3.77,97.685,0.0026387155,0.0050231
2014-Dec-07,22:00,*,-12.23,3.78,97.644,0.0026386922,-0.0127205
2014-Dec-07,22:15,*,-12.23,3.78,97.604,0.0026385629,-0.0302413
2014-Dec-07,22:30,*,-12.22,3.78,97.563,0.0026383289,-0.0474715
2014-Dec-07,22:45,*,-12.22,3.79,97.523,0.0026379924,-0.064344
2014-Dec-07,23:00,*,-12.22,3.79,97.482,0.0026375556,-0.0807933
2014-Dec-07,23:15,*,-12.21,3.79,97.441,0.0026370213,-0.0967552
2014-Dec-07,23:30,*,-12.21,3.8,97.401,0.0026363926,-0.1121671
2014-Dec-07,23:45,*,-12.21,3.8,97.36,0.0026356729,-0.1269686
2014-Dec-08,00:00,*,-12.2,3.8,97.32,0.0026348662,-0.1411013
